Id,ActivityDate,TotalSteps,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,CalculatedTotalDistance,WeekDay
1503960366,2016-04-20,10544.0,6.67999982833862,0.0,1.96000003814697,0.479999989271164,4.23999977111816,0.0,28.0,12.0,205.0,818.0,1786.0,6.68,Wednesday
1503960366,2016-04-21,9819.0,6.34000015258789,0.0,1.3400000333786,0.349999994039536,4.65000009536743,0.0,19.0,8.0,211.0,838.0,1775.0,6.34,Thursday
1503960366,2016-04-22,12764.0,8.13000011444092,0.0,4.76000022888184,1.12000000476837,2.24000000953674,0.0,66.0,27.0,130.0,1217.0,1827.0,8.13,Friday
1503960366,2016-04-23,14371.0,9.03999996185303,0.0,2.80999994277954,0.870000004768372,5.3600001335144,0.0,41.0,21.0,262.0,732.0,1949.0,9.04,Saturday
1503960366,2016-04-24,10039.0,6.40999984741211,0.0,2.92000007629395,0.209999993443489,3.27999997138977,0.0,39.0,5.0,238.0,709.0,1788.0,6.41,Sunday
1503960366,2016-04-25,15355.0,9.80000019073486,0.0,5.28999996185303,0.569999992847443,3.94000005722046,0.0,73.0,14.0,216.0,814.0,2013.0,9.8,Monday
1503960366,2016-04-26,13755.0,8.78999996185303,0.0,2.32999992370605,0.920000016689301,5.53999996185303,0.0,31.0,23.0,279.0,833.0,1970.0,8.79,Tuesday
1503960366,2016-04-27,18134.0,12.210000038147,0.0,6.40000009536743,0.409999996423721,5.40999984741211,0.0,78.0,11.0,243.0,1108.0,2159.0,12.21,Wednesday
1503960366,2016-04-28,13154.0,8.52999973297119,0.0,3.53999996185303,1.1599999666214,3.78999996185303,0.0,48.0,28.0,189.0,782.0,1898.0,8.53,Thursday
1503960366,2016-04-29,11181.0,7.15000009536743,0.0,1.05999994277954,0.5,5.57999992370605,0.0,16.0,12.0,243.0,815.0,1837.0,7.15,Friday
1503960366,2016-04-30,14673.0,9.25,0.0,3.55999994277954,1.41999995708466,4.26999998092651,0.0,52.0,34.0,217.0,712.0,1947.0,9.25,Saturday
1503960366,2016-05-01,10602.0,6.80999994277954,0.0,2.28999996185303,1.60000002384186,2.92000007629395,0.0,33.0,35.0,246.0,730.0,1820.0,6.81,Sunday
1503960366,2016-05-02,14727.0,9.71000003814697,0.0,3.21000003814697,0.569999992847443,5.92000007629395,0.0,41.0,15.0,277.0,798.0,2004.0,9.71,Monday
1503960366,2016-05-03,15103.0,9.65999984741211,0.0,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50.0,24.0,254.0,816.0,1990.0,9.66,Tuesday
1503960366,2016-05-04,11100.0,7.15000009536743,0.0,2.46000003814697,0.870000004768372,3.8199999332428,0.0,36.0,22.0,203.0,1179.0,1819.0,7.15,Wednesday
1503960366,2016-05-05,14070.0,8.89999961853027,0.0,2.92000007629395,1.08000004291534,4.88000011444092,0.0,45.0,24.0,250.0,857.0,1959.0,8.9,Thursday
1503960366,2016-05-06,12159.0,8.02999973297119,0.0,1.97000002861023,0.25,5.80999994277954,0.0,24.0,6.0,289.0,754.0,1896.0,8.03,Friday
1503960366,2016-05-07,11992.0,7.71000003814697,0.0,2.46000003814697,2.11999988555908,3.13000011444092,0.0,37.0,46.0,175.0,833.0,1821.0,7.71,Saturday
1503960366,2016-05-08,10060.0,6.57999992370605,0.0,3.52999997138977,0.319999992847443,2.73000001907349,0.0,44.0,8.0,203.0,574.0,1740.0,6.58,Sunday
1503960366,2016-05-09,12022.0,7.71999979019165,0.0,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46.0,11.0,206.0,835.0,1819.0,7.72,Monday
1503960366,2016-05-10,12207.0,7.76999998092651,0.0,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46.0,31.0,214.0,746.0,1859.0,7.77,Tuesday
1503960366,2016-05-11,12770.0,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36.0,23.0,251.0,669.0,1783.0,8.13,Wednesday
1503960366,2016-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,Thursday
1624580081,2016-03-25,1810.0,1.17999994754791,0.0,0.0,0.0,1.12999999523163,0.0099999997764825,0.0,0.0,121.0,1319.0,1373.0,1.18,Friday
1624580081,2016-03-26,815.0,0.529999971389771,0.0,0.0,0.0,0.529999971389771,0.0,0.0,0.0,47.0,1393.0,1264.0,0.53,Saturday
1624580081,2016-03-27,1985.0,1.28999996185303,0.0,0.0,0.0,1.27999997138977,0.0099999997764825,0.0,0.0,112.0,1328.0,1350.0,1.29,Sunday
1624580081,2016-03-28,1905.0,1.24000000953674,0.0,0.0,0.0,1.24000000953674,0.0,0.0,0.0,95.0,1345.0,1342.0,1.24,Monday
1624580081,2016-03-29,1552.0,1.00999999046326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,1374.0,1300.0,1.01,Tuesday
1624580081,2016-03-30,1675.0,1.0900000333786,0.0,0.0,0.0,1.0900000333786,0.0,0.0,0.0,84.0,1356.0,1313.0,1.09,Wednesday
1624580081,2016-03-31,4506.0,2.9300000667572,0.0,0.509999990463257,0.270000010728836,2.15000009536743,0.0099999997764825,7.0,4.0,144.0,1285.0,1498.0,2.93,Thursday
1624580081,2016-04-01,9218.0,5.98999977111816,0.0,0.0,0.0,5.96999979019165,0.0099999997764825,0.0,0.0,221.0,1219.0,1541.0,5.99,Friday
1624580081,2016-04-02,1556.0,1.00999999046326,0.0,0.0,0.0,1.00999999046326,0.0099999997764825,0.0,0.0,88.0,1352.0,1327.0,1.01,Saturday
1624580081,2016-04-03,2910.0,1.88999998569489,0.0,0.0,0.0,1.87999999523163,0.0099999997764825,0.0,0.0,157.0,1283.0,1452.0,1.89,Sunday
1624580081,2016-04-04,18464.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,270.0,1170.0,1574.0,12.0,Monday
1624580081,2016-04-05,1335.0,0.870000004768372,0.0,0.0,0.0,0.870000004768372,0.0,0.0,0.0,74.0,1366.0,1308.0,0.87,Tuesday
1624580081,2016-04-06,1004.0,0.649999976158142,0.0,0.0,0.0,0.649999976158142,0.0,0.0,0.0,55.0,1385.0,1276.0,0.65,Wednesday
1624580081,2016-04-07,1111.0,0.720000028610229,0.0,0.0,0.0,0.720000028610229,0.0,0.0,0.0,54.0,1386.0,1278.0,0.72,Thursday
1624580081,2016-04-08,6344.0,4.11999988555908,0.0,0.0,0.0,4.09999990463257,0.0,0.0,0.0,143.0,1297.0,1409.0,4.12,Friday
1624580081,2016-04-09,3572.0,2.3199999332428,0.0,0.0,0.0,2.28999996185303,0.0299999993294477,0.0,0.0,122.0,1318.0,1370.0,2.32,Saturday
1624580081,2016-04-10,3910.0,2.53999996185303,0.0,0.469999998807907,0.25,1.80999994277954,0.0099999997764825,7.0,7.0,186.0,1240.0,1555.0,2.54,Sunday
1624580081,2016-04-11,10000.0,6.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,172.0,1268.0,1469.0,6.5,Monday
1624580081,2016-04-12,7395.0,4.80999994277954,0.0,0.0,0.0,4.80999994277954,0.0,0.0,0.0,117.5,949.0,1069.0,4.81,Tuesday
1624580081,2016-04-13,7007.0,4.55000019073486,0.0,0.0,0.0,4.55000019073486,0.0,0.0,0.0,148.0,1292.0,1411.0,4.55,Wednesday
1624580081,2016-04-14,9107.0,5.92000007629395,0.0,0.0,0.0,5.90999984741211,0.0099999997764825,0.0,0.0,236.0,1204.0,1572.0,5.92,Thursday
1624580081,2016-04-15,1510.0,0.980000019073486,0.0,0.0,0.0,0.970000028610229,0.0,0.0,0.0,96.0,1344.0,1344.0,0.98,Friday
1624580081,2016-04-16,5370.0,3.49000000953674,0.0,0.0,0.0,3.49000000953674,0.0,0.0,0.0,176.0,1264.0,1463.0,3.49,Saturday
1624580081,2016-04-17,6175.0,4.05999994277954,0.0,1.02999997138977,1.51999998092651,1.49000000953674,0.0099999997764825,15.0,22.0,127.0,1276.0,1554.0,4.06,Sunday
1624580081,2016-04-18,10536.0,7.40999984741211,0.0,2.15000009536743,0.620000004768372,4.61999988555908,0.0099999997764825,17.0,7.0,202.0,1214.0,1604.0,7.41,Monday
1624580081,2016-04-19,2916.0,1.89999997615814,0.0,0.0,0.0,1.89999997615814,0.0,0.0,0.0,141.0,1299.0,1435.0,1.9,Tuesday
1624580081,2016-04-20,4974.0,3.23000001907349,0.0,0.0,0.0,3.23000001907349,0.0,0.0,0.0,151.0,1289.0,1446.0,3.23,Wednesday
1624580081,2016-04-21,6349.0,4.13000011444092,0.0,0.0,0.0,4.1100001335144,0.0199999995529652,0.0,0.0,186.0,1254.0,1467.0,4.13,Thursday
1624580081,2016-04-22,4026.0,2.61999988555908,0.0,0.0,0.0,2.59999990463257,0.0,0.0,0.0,199.0,1241.0,1470.0,2.62,Friday
1624580081,2016-04-23,8538.0,5.55000019073486,0.0,0.0,0.0,5.53999996185303,0.0099999997764825,0.0,0.0,227.0,1213.0,1562.0,5.55,Saturday
1624580081,2016-04-24,6076.0,3.95000004768372,0.0,1.14999997615814,0.910000026226044,1.88999998569489,0.0,16.0,18.0,185.0,1221.0,1617.0,3.95,Sunday
1624580081,2016-04-25,6497.0,4.21999979019165,0.0,0.0,0.0,4.19999980926514,0.0199999995529652,0.0,0.0,202.0,1238.0,1492.0,4.22,Monday
1624580081,2016-04-26,2826.0,1.8400000333786,0.0,0.0,0.0,1.83000004291534,0.0099999997764825,0.0,0.0,140.0,1300.0,1402.0,1.84,Tuesday
1624580081,2016-04-27,8367.0,5.44000005722046,0.0,1.11000001430511,1.87000000476837,2.46000003814697,0.0,17.0,36.0,154.0,1233.0,1670.0,5.44,Wednesday
1624580081,2016-04-28,2759.0,1.78999996185303,0.0,0.0,0.200000002980232,1.60000002384186,0.0,0.0,5.0,115.0,1320.0,1401.0,1.79,Thursday
1624580081,2016-04-29,2390.0,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0.0,0.0,150.0,1290.0,1404.0,1.55,Friday
1624580081,2016-04-30,6474.0,4.30000019073486,0.0,0.899999976158142,1.27999997138977,2.11999988555908,0.0099999997764825,11.0,23.0,224.0,1182.0,1655.0,4.3,Saturday
1624580081,2016-05-01,36019.0,28.0300006866455,0.0,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,186.0,63.0,171.0,1020.0,2690.0,28.03,Sunday
1624580081,2016-05-02,7155.0,4.92999982833862,0.0,0.860000014305115,0.589999973773956,3.47000002861023,0.0,7.0,6.0,166.0,1261.0,1497.0,4.93,Monday
1624580081,2016-05-03,2100.0,1.37000000476837,0.0,0.0,0.0,1.3400000333786,0.0199999995529652,0.0,0.0,96.0,1344.0,1334.0,1.37,Tuesday
1624580081,2016-05-04,2193.0,1.42999994754791,0.0,0.0,0.0,1.41999995708466,0.0,0.0,0.0,118.0,1322.0,1368.0,1.43,Wednesday
1624580081,2016-05-05,2470.0,1.61000001430511,0.0,0.0,0.0,1.58000004291534,0.0199999995529652,0.0,0.0,117.0,1323.0,1370.0,1.61,Thursday
1624580081,2016-05-06,1727.0,1.12000000476837,0.0,0.0,0.0,1.12000000476837,0.0099999997764825,0.0,0.0,102.0,1338.0,1341.0,1.12,Friday
1624580081,2016-05-07,2104.0,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0.0,0.0,182.0,1258.0,1474.0,1.37,Saturday
1624580081,2016-05-08,3427.0,2.23000001907349,0.0,0.0,0.0,2.22000002861023,0.0,0.0,0.0,152.0,1288.0,1427.0,2.23,Sunday
1624580081,2016-05-09,1732.0,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0.0,0.0,0.0,91.0,1349.0,1328.0,1.13,Monday
1624580081,2016-05-10,2969.0,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0.0,0.0,139.0,1301.0,1393.0,1.93,Tuesday
1624580081,2016-05-11,3134.0,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0.0,0.0,112.0,1328.0,1359.0,2.04,Wednesday
1624580081,2016-05-12,2971.0,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0.0,0.0,107.0,890.0,1002.0,1.93,Thursday
1644430081,2016-04-01,4636.0,3.41000008583069,0.0,0.0,0.779999971389771,2.59999990463257,0.0299999993294477,0.0,16.0,586.0,838.0,3323.0,3.41,Friday
1644430081,2016-04-02,20237.0,14.710000038147,0.0,2.5699999332428,6.40000009536743,5.73000001907349,0.0099999997764825,34.0,141.0,347.0,918.0,4029.0,14.71,Saturday
1644430081,2016-04-03,12912.0,9.40999984741211,0.0,4.82999992370605,0.769999980926514,3.78999996185303,0.0299999993294477,59.0,16.0,283.0,1082.0,3436.0,9.41,Sunday
1644430081,2016-04-04,2819.0,2.04999995231628,0.0,0.310000002384186,0.170000001788139,1.55999994277954,0.0099999997764825,4.0,4.0,87.0,1345.0,2444.0,2.05,Monday
1644430081,2016-04-05,9921.0,7.21000003814697,0.0,0.340000003576279,1.51999998092651,5.3600001335144,0.0,5.0,35.0,219.0,1181.0,3098.0,7.21,Tuesday
1644430081,2016-04-06,8046.0,5.84999990463257,0.0,1.28999996185303,2.11999988555908,2.45000004768372,0.0,18.0,41.0,137.0,1244.0,2925.0,5.85,Wednesday
1644430081,2016-04-07,11166.0,8.11999988555908,0.0,0.209999993443489,2.41000008583069,5.5,0.0,3.0,58.0,230.0,1149.0,3202.0,8.12,Thursday
1644430081,2016-04-08,7842.0,5.69999980926514,0.0,0.479999989271164,2.41000008583069,2.80999994277954,0.0,7.0,43.0,161.0,1229.0,2928.0,5.7,Friday
1644430081,2016-04-09,13840.0,10.0600004196167,0.0,1.30999994277954,3.72000002861023,5.03000020980835,0.0,18.0,81.0,192.0,1149.0,3290.0,10.06,Saturday
1644430081,2016-04-10,1329.0,0.970000028610229,0.0,0.0,0.0,0.970000028610229,0.0,0.0,0.0,35.0,207.0,489.0,0.97,Sunday
1644430081,2016-04-12,10694.0,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,0.0,2.0,51.0,256.0,1131.0,3199.0,7.77,Tuesday
1644430081,2016-04-13,8001.0,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,0.0,30.0,16.0,135.0,1259.0,2902.0,5.82,Wednesday
1644430081,2016-04-14,11037.0,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,0.0,5.0,58.0,252.0,1125.0,3226.0,8.02,Thursday
1644430081,2016-04-15,5263.0,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,0.0,3.0,4.0,170.0,1263.0,2750.0,3.83,Friday
1644430081,2016-04-16,15300.0,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51.0,42.0,212.0,1135.0,3493.0,11.12,Saturday
1644430081,2016-04-17,8757.0,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,0.0,29.0,13.0,186.0,1212.0,3011.0,6.37,Sunday
1644430081,2016-04-18,7132.0,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,0.0,15.0,33.0,121.0,1271.0,2806.0,5.19,Monday
1644430081,2016-04-19,11256.0,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,0.0,5.0,58.0,278.0,1099.0,3300.0,8.18,Tuesday
1644430081,2016-04-20,2436.0,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0.0099999997764825,0.0,0.0,125.0,1315.0,2430.0,1.77,Wednesday
1644430081,2016-04-21,1223.0,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0.0099999997764825,0.0,0.0,38.0,1402.0,2140.0,0.89,Thursday
1644430081,2016-04-22,3673.0,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0.0099999997764825,0.0,0.0,86.0,1354.0,2344.0,2.67,Friday
1644430081,2016-04-23,6637.0,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0.0,0.0,15.0,160.0,1265.0,2677.0,4.83,Saturday
1644430081,2016-04-24,3321.0,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0.0,0.0,0.0,89.0,1351.0,2413.0,2.41,Sunday
1644430081,2016-04-25,3580.0,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,8.0,1.0,94.0,1337.0,2497.0,2.6,Monday
1644430081,2016-04-26,9919.0,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,0.0,11.0,41.0,223.0,1165.0,3123.0,7.21,Tuesday
1644430081,2016-04-27,3032.0,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0.0,0.0,118.0,1322.0,2489.0,2.2,Wednesday
1644430081,2016-04-28,9405.0,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,0.0,3.0,53.0,227.0,1157.0,3108.0,6.84,Thursday
1644430081,2016-04-29,3176.0,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0.0,0.0,120.0,1193.0,2498.0,2.31,Friday
1644430081,2016-04-30,18213.0,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,0.0,9.0,71.0,402.0,816.0,3846.0,13.24,Saturday
1644430081,2016-05-01,6132.0,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,0.0,3.0,24.0,146.0,908.0,2696.0,4.46,Sunday
1644430081,2016-05-02,3758.0,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,1.0,7.0,148.0,682.0,2580.0,2.73,Monday
1644430081,2016-05-03,12850.0,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,0.0,10.0,94.0,221.0,1115.0,3324.0,9.34,Tuesday
1644430081,2016-05-04,2309.0,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0.0199999995529652,0.0,0.0,52.0,1388.0,2222.0,1.68,Wednesday
1644430081,2016-05-05,4363.0,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,0.0099999997764825,6.0,12.0,81.0,1341.0,2463.0,3.19,Thursday
1644430081,2016-05-06,9787.0,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,0.0199999995529652,11.0,6.0,369.0,1054.0,3328.0,7.12,Friday
1644430081,2016-05-07,13372.0,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,0.0099999997764825,41.0,17.0,243.0,1139.0,3404.0,9.72,Saturday
1644430081,2016-05-08,6724.0,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0.0,0.0,0.0,295.0,991.0,2987.0,4.89,Sunday
1644430081,2016-05-09,6643.0,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,0.0099999997764825,32.0,6.0,303.0,1099.0,3008.0,4.83,Monday
1644430081,2016-05-10,9167.0,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,0.0099999997764825,12.0,19.0,155.0,1254.0,2799.0,6.66,Tuesday
1644430081,2016-05-11,1329.0,0.970000028610229,0.0,0.0,0.0,0.949999988079071,0.0099999997764825,0.0,0.0,49.0,713.0,1276.0,0.97,Wednesday
1844505072,2016-04-01,6847.0,4.53000020980835,0.0,0.610000014305115,0.370000004768372,3.54999995231628,0.0,9.0,9.0,251.0,1171.0,1969.0,4.53,Friday
1844505072,2016-04-02,5367.0,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0.0,0.0,263.0,1177.0,1889.0,3.55,Saturday
1844505072,2016-04-03,2841.0,1.87999999523163,0.0,0.0,0.0,1.87999999523163,0.0,0.0,0.0,136.0,1114.0,1636.0,1.88,Sunday
1844505072,2016-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,1347.0,0.0,Monday
1844505072,2016-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1347.0,0.0,Tuesday
1844505072,2016-04-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1439.0,1349.0,0.0,Wednesday
1844505072,2016-04-07,6344.0,4.19000005722046,0.0,0.0,0.0,4.19000005722046,0.0,0.0,0.0,290.0,1150.0,1965.0,4.19,Thursday
1844505072,2016-04-08,5316.0,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0.0,0.0,221.0,1219.0,1824.0,3.51,Friday
1844505072,2016-04-09,4979.0,3.28999996185303,0.0,0.0,0.0,3.28999996185303,0.0,0.0,0.0,184.0,620.0,1807.0,3.29,Saturday
1844505072,2016-04-10,6556.0,4.34000015258789,0.0,0.0,0.0,4.32999992370605,0.0,0.0,0.0,305.0,810.0,1971.0,4.34,Sunday
1844505072,2016-04-11,5430.0,3.58999991416931,0.0,0.0,0.0,3.58999991416931,0.0,0.0,0.0,251.0,1189.0,1888.0,3.59,Monday
1844505072,2016-04-12,3348.5,2.21499991416931,0.0,0.0,0.0,2.21499991416931,0.0,0.0,0.0,169.5,763.5,1214.5,2.21,Tuesday
1844505072,2016-04-13,4929.0,3.25999999046326,0.0,0.0,0.0,3.25999999046326,0.0,0.0,0.0,248.0,1192.0,1860.0,3.26,Wednesday
1844505072,2016-04-14,7937.0,5.25,0.0,0.0,0.0,5.23000001907349,0.0,0.0,0.0,373.0,843.0,2130.0,5.25,Thursday
1844505072,2016-04-15,3844.0,2.53999996185303,0.0,0.0,0.0,2.53999996185303,0.0,0.0,0.0,176.0,527.0,1725.0,2.54,Friday
1844505072,2016-04-16,3414.0,2.25999999046326,0.0,0.0,0.0,2.25999999046326,0.0,0.0,0.0,147.0,1293.0,1657.0,2.26,Saturday
1844505072,2016-04-17,4525.0,2.99000000953674,0.0,0.140000000596046,0.259999990463257,2.58999991416931,0.0,2.0,8.0,199.0,1231.0,1793.0,2.99,Sunday
1844505072,2016-04-18,4597.0,3.03999996185303,0.0,0.0,0.479999989271164,2.55999994277954,0.0,0.0,12.0,217.0,1211.0,1814.0,3.04,Monday
1844505072,2016-04-19,197.0,0.129999995231628,0.0,0.0,0.0,0.129999995231628,0.0,0.0,0.0,10.0,1430.0,1366.0,0.13,Tuesday
1844505072,2016-04-20,8.0,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0.0,0.0,1.0,1439.0,1349.0,0.01,Wednesday
1844505072,2016-04-21,8054.0,5.32000017166138,0.0,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2.0,13.0,308.0,1117.0,2062.0,5.32,Thursday
1844505072,2016-04-22,5372.0,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0.0,0.0,220.0,1220.0,1827.0,3.55,Friday
1844505072,2016-04-23,3570.0,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,0.0,0.0,139.0,1301.0,1645.0,2.36,Saturday
1844505072,2016-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1347.0,0.0,Sunday
